departamento,partido,candidato,votos,codigo_candidato,nombre_candidato,tipo_registro,estado_primera_vuelta,bloque_referencia_2v,departamento_nombre,municipios,puestos,mesas,total_votos_mmv,votos_validos,pct_validos,pct_total_mmv,abstencion_estimada_depto,potencial
19,3001,5,1158,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,HUILA,37,185,2745,555856,548675,0.0021105390258349,0.0020832733657637,381883,937739
21,0,996,7556,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,MAGDALENA,30,292,3228,507993,503190,0.0150161966652755,0.0148742207077656,581425,1089418
21,0,997,3712,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,MAGDALENA,30,292,3228,507993,503190,,0.007307187303762,581425,1089418
21,0,998,1091,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,MAGDALENA,30,292,3228,507993,503190,,0.0021476673891175,581425,1089418
21,9,11,18398,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,MAGDALENA,30,292,3228,507993,503190,0.0365627297839782,0.0362170344866956,581425,1089418
21,15,12,7934,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,MAGDALENA,30,292,3228,507993,503190,0.0157674039627178,0.0156183254493664,581425,1089418
21,20,6,420,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,MAGDALENA,30,292,3228,507993,503190,0.0008346747749359,0.000826783046223,581425,1089418
21,21,10,121,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,MAGDALENA,30,292,3228,507993,503190,0.0002404658280172,0.0002381922585547,581425,1089418
21,22,8,238,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,MAGDALENA,30,292,3228,507993,503190,0.0004729823724636,0.0004685103928597,581425,1089418
21,26,1,263014,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,MAGDALENA,30,292,3228,507993,503190,0.5226932172737933,0.5177512288555157,581425,1089418
21,1001,3,2679,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,MAGDALENA,30,292,3228,507993,503190,0.0053240326715554,0.0052736947162657,581425,1089418
21,1002,7,428,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,MAGDALENA,30,292,3228,507993,503190,0.0008505733420775,0.0008425312947225,581425,1089418
21,1003,4,197533,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,MAGDALENA,30,292,3228,507993,503190,0.3925614578986069,0.3888498463561505,581425,1089418
21,1004,2,1229,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,MAGDALENA,30,292,3228,507993,503190,0.0024424173771338,0.0024193246757337,581425,1089418
21,1005,13,213,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,MAGDALENA,30,292,3228,507993,503190,0.000423299350146,0.0004192971162988,581425,1089418
21,1006,9,2510,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,MAGDALENA,30,292,3228,507993,503190,0.0049881754406884,0.0049410129667141,581425,1089418
21,3001,5,917,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,MAGDALENA,30,292,3228,507993,503190,0.00182237325861,0.0018051429842537,581425,1089418
23,0,996,12887,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,NARIÑO,64,747,3767,701088,689794,0.0186823892350469,0.0183814300059336,524477,1225565
23,0,997,8986,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,NARIÑO,64,747,3767,701088,689794,,0.0128172212332831,524477,1225565
23,0,998,2308,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,NARIÑO,64,747,3767,701088,689794,,0.0032920261079921,524477,1225565
23,9,11,31353,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,NARIÑO,64,747,3767,701088,689794,0.0454527003714152,0.0447204915788032,524477,1225565
23,15,12,13039,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,NARIÑO,64,747,3767,701088,689794,0.0189027448774561,0.0185982358847962,524477,1225565
23,20,6,863,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,NARIÑO,64,747,3767,701088,689794,0.0012510981539416,0.0012309439043315,524477,1225565
23,21,10,209,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,NARIÑO,64,747,3767,701088,689794,0.0003029890083126,0.000298108083436,524477,1225565
23,22,8,375,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,NARIÑO,64,747,3767,701088,689794,0.0005436405651542,0.0005348829248254,524477,1225565
23,26,1,472845,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,NARIÑO,64,747,3767,701088,689794,0.6854872614142773,0.6744445775708613,524477,1225565
23,1001,3,3526,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,NARIÑO,64,747,3767,701088,689794,0.0051116710206235,0.005029325847825,524477,1225565
23,1002,7,626,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,NARIÑO,64,747,3767,701088,689794,0.0009075173167641,0.0008928978958418,524477,1225565
23,1003,4,148120,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,NARIÑO,64,747,3767,701088,689794,0.2147307746950539,0.2112716235337076,524477,1225565
23,1004,2,3918,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,NARIÑO,64,747,3767,701088,689794,0.0056799566247314,0.0055884567985759,524477,1225565
23,1005,13,327,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,NARIÑO,64,747,3767,701088,689794,0.0004740545728144,0.0004664179104477,524477,1225565
23,1006,9,303,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,NARIÑO,64,747,3767,701088,689794,0.0004392615766446,0.0004321854032589,524477,1225565
23,3001,5,1403,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,NARIÑO,64,747,3767,701088,689794,0.0020339405677637,0.0020011753160801,524477,1225565
24,0,996,10457,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,RISARALDA,14,125,2551,515679,505941,0.0206684178589993,0.0202781187521694,363150,878829
24,0,997,8216,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,RISARALDA,14,125,2551,515679,505941,,0.0159323920500931,363150,878829
24,0,998,1522,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,RISARALDA,14,125,2551,515679,505941,,0.0029514484786078,363150,878829
24,9,11,44561,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,RISARALDA,14,125,2551,515679,505941,0.0880754870627207,0.0864122836105406,363150,878829
24,15,12,26474,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,RISARALDA,14,125,2551,515679,505941,0.0523262593859758,0.0513381386482676,363150,878829
24,20,6,832,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,RISARALDA,14,125,2551,515679,505941,0.0016444605201001,0.0016134067898828,363150,878829
24,21,10,130,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,RISARALDA,14,125,2551,515679,505941,0.0002569469562656,0.0002520948109191,363150,878829
24,22,8,355,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,RISARALDA,14,125,2551,515679,505941,0.00070166284211,0.0006884127528947,363150,878829
24,26,1,182268,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,RISARALDA,14,125,2551,515679,505941,0.360255444804829,0.3534524384355383,363150,878829
24,1001,3,6944,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,RISARALDA,14,125,2551,515679,505941,0.0137249204946821,0.0134657412847915,363150,878829
24,1002,7,540,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,RISARALDA,14,125,2551,515679,505941,0.0010673181260265,0.0010471630607412,363150,878829
24,1003,4,226277,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,RISARALDA,14,125,2551,515679,505941,0.4472398955609448,0.438794288695099,363150,878829
24,1004,2,5041,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,RISARALDA,14,125,2551,515679,505941,0.0099636123579626,0.0097754610911051,363150,878829
24,1005,13,405,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,RISARALDA,14,125,2551,515679,505941,0.0008004885945199,0.0007853722955559,363150,878829
24,1006,9,268,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,RISARALDA,14,125,2551,515679,505941,0.0005297060329168,0.0005197031486641,363150,878829
24,3001,5,1389,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,RISARALDA,14,125,2551,515679,505941,0.002745379401946,0.0026935360951289,363150,878829
25,0,996,8697,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,NORTE DE SAN,40,349,4079,741716,735200,0.0118294341675734,0.0117255121906497,627334,1369050
25,0,997,5426,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,NORTE DE SAN,40,349,4079,741716,735200,,0.0073154684542331,627334,1369050
25,0,998,1090,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,NORTE DE SAN,40,349,4079,741716,735200,,0.0014695651704965,627334,1369050
25,9,11,33319,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,40,349,4079,741716,735200,0.045319640914037,0.0449215063447465,627334,1369050
25,15,12,28757,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,NORTE DE SAN,40,349,4079,741716,735200,0.0391145266594124,0.038770904227494,627334,1369050
25,20,6,758,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,40,349,4079,741716,735200,0.0010310119695321,0.0010219544947122,627334,1369050
25,21,10,146,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,40,349,4079,741716,735200,0.0001985854189336,0.0001968408393509,627334,1369050
25,22,8,401,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,40,349,4079,741716,735200,0.0005454298150163,0.0005406381957514,627334,1369050
25,26,1,128091,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,NORTE DE SAN,40,349,4079,741716,735200,0.1742260609357998,0.1726954791321746,627334,1369050
25,1001,3,11417,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,40,349,4079,741716,735200,0.0155291077257889,0.0153926839922557,627334,1369050
25,1002,7,520,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,40,349,4079,741716,735200,0.0007072905331882,0.0007010769620717,627334,1369050
25,1003,4,519161,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,NORTE DE SAN,40,349,4079,741716,735200,0.7061493471164308,0.6999458013579322,627334,1369050
25,1004,2,2398,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,40,349,4079,741716,735200,0.0032616974972796,0.0032330433750923,627334,1369050
25,1005,13,247,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,40,349,4079,741716,735200,0.0003359630032644,0.000333011556984,627334,1369050
25,1006,9,335,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,40,349,4079,741716,735200,0.0004556583242655,0.0004516553505654,627334,1369050
25,3001,5,953,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,40,349,4079,741716,735200,0.0012962459194776,0.0012848583554891,627334,1369050
26,0,996,5601,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,QUINDIO,12,69,1471,298948,293554,0.0190799648446282,0.0187356998541552,205986,504934
26,0,997,4728,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,QUINDIO,12,69,1471,298948,293554,,0.0158154595448037,205986,504934
26,0,998,666,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,QUINDIO,12,69,1471,298948,293554,,0.0022278121947629,205986,504934
26,9,11,27539,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,QUINDIO,12,69,1471,298948,293554,0.0938123820489586,0.0921196997471132,205986,504934
26,15,12,15663,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,QUINDIO,12,69,1471,298948,293554,0.0533564523051976,0.0523937273371957,205986,504934
26,20,6,440,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,QUINDIO,12,69,1471,298948,293554,0.0014988724391423,0.0014718278764199,205986,504934
26,21,10,67,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,QUINDIO,12,69,1471,298948,293554,0.0002282373941421,0.0002241192448184,205986,504934
26,22,8,219,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,QUINDIO,12,69,1471,298948,293554,0.0007460296913004,0.0007325688748544,205986,504934
26,26,1,94337,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,QUINDIO,12,69,1471,298948,293554,0.3213616574803954,0.3155632417677991,205986,504934
26,1001,3,3642,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,QUINDIO,12,69,1471,298948,293554,0.0124065759621739,0.0121827207407308,205986,504934
26,1002,7,261,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,QUINDIO,12,69,1471,298948,293554,0.000889103878673,0.0008730615357854,205986,504934
26,1003,4,142586,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,QUINDIO,12,69,1471,298948,293554,0.4857232400171689,0.4769592036073163,205986,504934
26,1004,2,2369,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,QUINDIO,12,69,1471,298948,293554,0.0080700654734733,0.0079244550891793,205986,504934
26,1005,13,188,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,QUINDIO,12,69,1471,298948,293554,0.0006404273149062,0.0006288719108339,205986,504934
26,1006,9,107,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,QUINDIO,12,69,1471,298948,293554,0.0003644985249732,0.0003579217790384,205986,504934
26,3001,5,535,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,QUINDIO,12,69,1471,298948,293554,0.0018224926248662,0.0017896088951924,205986,504934
27,0,996,17988,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,SANTANDER,87,583,5656,1210680,1199031,0.0150021142072223,0.0148577658836356,651252,1861932
27,0,997,10100,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,SANTANDER,87,583,5656,1210680,1199031,,0.0083424191363531,651252,1861932
27,0,998,1549,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,SANTANDER,87,583,5656,1210680,1199031,,0.001279446261605,651252,1861932
27,9,11,76706,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,SANTANDER,87,583,5656,1210680,1199031,0.0639733251267064,0.0633577824032775,651252,1861932
27,15,12,47252,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,SANTANDER,87,583,5656,1210680,1199031,0.0394084890215515,0.0390293058446492,651252,1861932
27,20,6,1305,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,SANTANDER,87,583,5656,1210680,1199031,0.0010883788659342,0.0010779066309842,651252,1861932
27,21,10,213,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,SANTANDER,87,583,5656,1210680,1199031,0.0001776434470835,0.0001759341857468,651252,1861932
27,22,8,503,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,SANTANDER,87,583,5656,1210680,1199031,0.0004195054172911,0.0004154689926322,651252,1861932
27,26,1,343998,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,SANTANDER,87,583,5656,1210680,1199031,0.2868966690602662,0.2841361879274457,651252,1861932
27,1001,3,16760,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,SANTANDER,87,583,5656,1210680,1199031,0.0139779538644121,0.0138434598737899,651252,1861932
27,1002,7,808,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,SANTANDER,87,583,5656,1210680,1199031,0.000673877489406,0.0006673935309082,651252,1861932
27,1003,4,684563,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,SANTANDER,87,583,5656,1210680,1199031,0.5709301927973506,0.5654367793306241,651252,1861932
27,1004,2,6462,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,SANTANDER,87,583,5656,1210680,1199031,0.0053893519016605,0.0053374962830805,651252,1861932
27,1005,13,510,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,SANTANDER,87,583,5656,1210680,1199031,0.0004253434648478,0.0004212508672811,651252,1861932
27,1006,9,453,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,SANTANDER,87,583,5656,1210680,1199031,0.0003778050776001,0.0003741698879968,651252,1861932
27,3001,5,1510,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,SANTANDER,87,583,5656,1210680,1199031,0.0012593502586672,0.0012472329599894,651252,1861932
28,0,996,5033,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,SUCRE,26,381,2347,404305,400478,0.0125674818591782,0.0124485227736486,356928,761233
28,0,997,2682,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,SUCRE,26,381,2347,404305,400478,,0.0066336058173903,356928,761233
28,0,998,1145,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,SUCRE,26,381,2347,404305,400478,,0.0028320203806532,356928,761233
28,9,11,14294,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,SUCRE,26,381,2347,404305,400478,0.0356923476445647,0.0353544972236306,356928,761233
28,15,12,4355,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,SUCRE,26,381,2347,404305,400478,0.0108745049665649,0.0107715709674626,356928,761233
28,20,6,366,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,SUCRE,26,381,2347,404305,400478,0.0009139078800833,0.0009052571697109,356928,761233
28,21,10,72,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,SUCRE,26,381,2347,404305,400478,0.0001797851567376,0.000178083377648,356928,761233
28,22,8,261,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,SUCRE,26,381,2347,404305,400478,0.0006517211931741,0.0006455522439742,356928,761233
28,26,1,226644,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,SUCRE,26,381,2347,404305,400478,0.5659337092174851,0.5605767922731602,356928,761233
28,1001,3,1642,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,SUCRE,26,381,2347,404305,400478,0.0041001003800458,0.0040612903624738,356928,761233
28,1002,7,388,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,SUCRE,26,381,2347,404305,400478,0.0009688422335309,0.0009596715351034,356928,761233
28,1003,4,145696,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,SUCRE,26,381,2347,404305,400478,0.363805252722996,0.3603616081918354,356928,761233
28,1004,2,856,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,SUCRE,26,381,2347,404305,400478,0.0021374457523259,0.0021172134898158,356928,761233
28,1005,13,150,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,SUCRE,26,381,2347,404305,400478,0.0003745524098702,0.0003710070367667,356928,761233
28,1006,9,152,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,SUCRE,26,381,2347,404305,400478,0.0003795464420018,0.000375953797257,356928,761233
28,3001,5,569,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,SUCRE,26,381,2347,404305,400478,0.0014208021414409,0.0014073533594687,356928,761233
29,0,996,11758,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,TOLIMA,47,394,3517,683249,672211,0.0174915316768098,0.0172089531049441,487452,1170701
29,0,997,9281,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,TOLIMA,47,394,3517,683249,672211,,0.0135836276379475,487452,1170701
29,0,998,1757,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,TOLIMA,47,394,3517,683249,672211,,0.002571536877478,487452,1170701
29,9,11,70911,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,47,394,3517,683249,672211,0.1054891990758854,0.1037850037102139,487452,1170701
29,15,12,20298,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,TOLIMA,47,394,3517,683249,672211,0.0301958759972687,0.0297080566528454,487452,1170701
29,20,6,1310,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,47,394,3517,683249,672211,0.0019487928641453,0.0019173097948185,487452,1170701
29,21,10,190,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,47,394,3517,683249,672211,0.0002826493467081,0.0002780831000118,487452,1170701
29,22,8,621,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,47,394,3517,683249,672211,0.0009238170752933,0.0009088926584598,487452,1170701
29,26,1,235730,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,TOLIMA,47,394,3517,683249,672211,0.3506785815763205,0.345013311398919,487452,1170701
29,1001,3,8269,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,47,394,3517,683249,672211,0.0123011970943647,0.0121024692315685,487452,1170701
29,1002,7,760,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,47,394,3517,683249,672211,0.0011305973868324,0.0011123324000474,487452,1170701
29,1003,4,315181,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,TOLIMA,47,394,3517,683249,672211,0.4688721249726648,0.4612974186570343,487452,1170701
29,1004,2,4880,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,47,394,3517,683249,672211,0.0072596253259765,0.007142344884515,487452,1170701
29,1005,13,458,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,47,394,3517,683249,672211,0.0006813336883805,0.0006703266305548,487452,1170701
29,1006,9,370,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,47,394,3517,683249,672211,0.0005504224120105,0.0005415302473915,487452,1170701
29,3001,5,1475,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,47,394,3517,683249,672211,0.0021942515073392,0.0021588030132499,487452,1170701
31,0,996,39997,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,VALLE,42,692,11087,2133237,2106201,0.0189901153783518,0.0187494404044182,1659953,3793190
31,0,997,23275,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,VALLE,42,692,11087,2133237,2106201,,0.0109106489339909,1659953,3793190
31,0,998,3761,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,VALLE,42,692,11087,2133237,2106201,,0.0017630483626526,1659953,3793190
31,9,11,118541,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,VALLE,42,692,11087,2133237,2106201,0.0562819028193415,0.0555686030197301,1659953,3793190
31,15,12,77283,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,VALLE,42,692,11087,2133237,2106201,0.0366930791505654,0.0362280421725293,1659953,3793190
31,20,6,2085,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,VALLE,42,692,11087,2133237,2106201,0.0009899340091472,0.0009773878851716,1659953,3793190
31,21,10,534,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,VALLE,42,692,11087,2133237,2106201,0.0002535370555801,0.0002503238036842,1659953,3793190
31,22,8,1522,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,VALLE,42,692,11087,2133237,2106201,0.0007226280872528,0.0007134697176169,1659953,3793190
31,26,1,1119914,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,VALLE,42,692,11087,2133237,2106201,0.531722281016864,0.5249833937813755,1659953,3793190
31,1001,3,15406,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,VALLE,42,692,11087,2133237,2106201,0.0073145915323371,0.0072218886134076,1659953,3793190
31,1002,7,1734,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,VALLE,42,692,11087,2133237,2106201,0.0008232832478951,0.0008128492052219,1659953,3793190
31,1003,4,710909,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,VALLE,42,692,11087,2133237,2106201,0.3375314131937075,0.3332536422347821,1659953,3793190
31,1004,2,12664,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,VALLE,42,692,11087,2133237,2106201,0.0060127214828974,0.0059365180708941,1659953,3793190
31,1005,13,1560,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,VALLE,42,692,11087,2133237,2106201,0.0007406700500094,0.0007312830219989,1659953,3793190
31,1006,9,825,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,VALLE,42,692,11087,2133237,2106201,0.0003917005072165,0.0003867362135571,1659953,3793190
31,3001,5,3227,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,VALLE,42,692,11087,2133237,2106201,0.0015321424688336,0.0015127245589683,1659953,3793190
40,0,996,2579,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,ARAUCA,7,55,662,100729,98687,0.0261331279702493,0.025603351567076,120076,220805
40,0,997,1660,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,ARAUCA,7,55,662,100729,98687,,0.0164798618074238,120076,220805
40,0,998,382,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,ARAUCA,7,55,662,100729,98687,,0.0037923537412264,120076,220805
40,9,11,5889,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,ARAUCA,7,55,662,100729,98687,0.0596735132286927,0.0584637989059754,120076,220805
40,15,12,2313,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,ARAUCA,7,55,662,100729,98687,0.0234377374932868,0.0229626026268502,120076,220805
