departamento,municipio,partido,candidato,votos,codigo_candidato,nombre_candidato,tipo_registro,estado_primera_vuelta,bloque_referencia_2v,departamento_nombre,municipio_nombre,potencial,puestos,mesas,total_votos_mmv,votos_validos,pct_validos,pct_total_mmv,abstencion_estimada
25,36,1001,3,100,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,EL TARRA,16333.0,8,51.0,6512,6398,0.0156298843388558,0.0153562653562653,9821.0
25,36,1002,7,7,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,EL TARRA,16333.0,8,51.0,6512,6398,0.0010940919037199,0.0010749385749385,9821.0
25,36,1003,4,1275,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,NORTE DE SAN,EL TARRA,16333.0,8,51.0,6512,6398,0.1992810253204126,0.1957923832923833,9821.0
25,36,1004,2,20,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL TARRA,16333.0,8,51.0,6512,6398,0.0031259768677711,0.003071253071253,9821.0
25,36,1005,13,1,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL TARRA,16333.0,8,51.0,6512,6398,0.0001562988433885,0.0001535626535626,9821.0
25,36,1006,9,7,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL TARRA,16333.0,8,51.0,6512,6398,0.0010940919037199,0.0010749385749385,9821.0
25,36,3001,5,23,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL TARRA,16333.0,8,51.0,6512,6398,0.0035948733979368,0.003531941031941,9821.0
25,37,0,996,42,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.008109673682178,0.0080305927342256,6179.0
25,37,0,997,33,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,,0.0063097514340344,6179.0
25,37,0,998,18,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,,0.0034416826003824,6179.0
25,37,9,11,104,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.0200810967368217,0.0198852772466539,6179.0
25,37,15,12,106,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.0204672716740683,0.0202676864244741,6179.0
25,37,20,6,3,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.0005792624058698,0.0005736137667304,6179.0
25,37,21,10,1,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.0001930874686232,0.0001912045889101,6179.0
25,37,22,8,0,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.0,0.0,6179.0
25,37,26,1,1468,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.2834524039389843,0.2806883365200764,6179.0
25,37,1001,3,62,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.0119714230546437,0.0118546845124282,6179.0
25,37,1002,7,1,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.0001930874686232,0.0001912045889101,6179.0
25,37,1003,4,3372,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.6510909441977216,0.6447418738049713,6179.0
25,37,1004,2,11,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.0021239621548561,0.0021032504780114,6179.0
25,37,1005,13,1,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.0001930874686232,0.0001912045889101,6179.0
25,37,1006,9,3,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.0005792624058698,0.0005736137667304,6179.0
25,37,3001,5,5,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL CARMEN,11409.0,24,45.0,5230,5179,0.0009654373431164,0.0009560229445506,6179.0
25,38,0,996,156,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.0105220558478348,0.0104118000400453,10550.0
25,38,0,997,128,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,,0.0085430154174731,10550.0
25,38,0,998,29,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,,0.0019355269305212,10550.0
25,38,9,11,530,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.0357480102522595,0.0353734232129747,10550.0
25,38,15,12,311,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.0209766626197221,0.0207568577721417,10550.0
25,38,20,6,18,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.0012140833670578,0.0012013615430821,10550.0
25,38,21,10,3,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.0002023472278429,0.000200226923847,10550.0
25,38,22,8,12,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.0008093889113719,0.0008009076953881,10550.0
25,38,26,1,1716,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.1157426143261837,0.1145298004404992,10550.0
25,38,1001,3,348,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.0234722784297855,0.023226323166255,10550.0
25,38,1002,7,9,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.0006070416835289,0.000600680771541,10550.0
25,38,1003,4,11657,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.786253878321867,0.7780150837615964,10550.0
25,38,1004,2,38,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.002563064886011,0.0025362077020623,10550.0
25,38,1005,13,4,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.0002697963037906,0.000266969231796,10550.0
25,38,1006,9,5,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.0003372453797382,0.000333711539745,10550.0
25,38,3001,5,19,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,EL ZULIA,25533.0,8,77.0,14983,14826,0.0012815324430055,0.0012681038510311,10550.0
25,40,0,996,20,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0054555373704309,0.005427408412483,2087.0
25,40,0,997,10,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,,0.0027137042062415,2087.0
25,40,0,998,9,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,,0.0024423337856173,2087.0
25,40,9,11,294,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0801963993453355,0.0797829036635006,2087.0
25,40,15,12,89,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0242771412984178,0.0241519674355495,2087.0
25,40,20,6,3,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0008183306055646,0.0008141112618724,2087.0
25,40,21,10,0,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0,0.0,2087.0
25,40,22,8,0,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0,0.0,2087.0
25,40,26,1,277,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0755591925804691,0.07516960651289,2087.0
25,40,1001,3,39,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0106382978723404,0.0105834464043419,2087.0
25,40,1002,7,2,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.000545553737043,0.0005427408412483,2087.0
25,40,1003,4,2923,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.7973267866884888,0.7932157394843962,2087.0
25,40,1004,2,12,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0032733224222585,0.0032564450474898,2087.0
25,40,1005,13,1,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0002727768685215,0.0002713704206241,2087.0
25,40,1006,9,0,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0,0.0,2087.0
25,40,3001,5,6,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,GRAMALOTE,5772.0,4,18.0,3685,3666,0.0016366612111292,0.0016282225237449,2087.0
25,43,0,996,47,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.0146326276463262,0.0144216017183185,5029.0
25,43,0,997,37,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,,0.0113531758208039,5029.0
25,43,0,998,10,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,,0.0030684258975145,5029.0
25,43,9,11,37,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.011519302615193,0.0113531758208039,5029.0
25,43,15,12,30,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.0093399750933997,0.0092052776925437,5029.0
25,43,20,6,4,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.0012453300124533,0.0012273703590058,5029.0
25,43,21,10,1,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.0003113325031133,0.0003068425897514,5029.0
25,43,22,8,0,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.0,0.0,5029.0
25,43,26,1,2076,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.6463262764632628,0.6370052163240257,5029.0
25,43,1001,3,46,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.0143212951432129,0.014114759128567,5029.0
25,43,1002,7,5,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.0015566625155666,0.0015342129487572,5029.0
25,43,1003,4,955,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.2973225404732254,0.2930346732126419,5029.0
25,43,1004,2,7,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.0021793275217932,0.0021478981282602,5029.0
25,43,1005,13,1,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.0003113325031133,0.0003068425897514,5029.0
25,43,1006,9,0,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.0,0.0,5029.0
25,43,3001,5,3,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,HACARI,8288.0,8,27.0,3259,3212,0.0009339975093399,0.0009205277692543,5029.0
25,46,0,996,14,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0077134986225895,0.0076712328767123,3284.0
25,46,0,997,4,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,,0.0021917808219178,3284.0
25,46,0,998,6,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,,0.0032876712328767,3284.0
25,46,9,11,120,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0661157024793388,0.0657534246575342,3284.0
25,46,15,12,39,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0214876033057851,0.0213698630136986,3284.0
25,46,20,6,0,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0,0.0,3284.0
25,46,21,10,0,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0,0.0,3284.0
25,46,22,8,3,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0016528925619834,0.0016438356164383,3284.0
25,46,26,1,76,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0418732782369146,0.0416438356164383,3284.0
25,46,1001,3,17,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.009366391184573,0.0093150684931506,3284.0
25,46,1002,7,0,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0,0.0,3284.0
25,46,1003,4,1540,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.8484848484848485,0.8438356164383561,3284.0
25,46,1004,2,4,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0022038567493112,0.0021917808219178,3284.0
25,46,1005,13,0,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0,0.0,3284.0
25,46,1006,9,0,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0,0.0,3284.0
25,46,3001,5,2,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,HERRAN,5109.0,3,16.0,1825,1815,0.0011019283746556,0.0010958904109589,3284.0
25,49,0,996,24,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0076045627376425,0.0075733669927421,2423.0
25,49,0,997,10,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,,0.0031555695803092,2423.0
25,49,0,998,3,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,,0.0009466708740927,2423.0
25,49,9,11,129,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0408745247148289,0.0407068475859892,2423.0
25,49,15,12,40,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0126742712294043,0.0126222783212369,2423.0
25,49,20,6,0,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0,0.0,2423.0
25,49,21,10,0,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0,0.0,2423.0
25,49,22,8,0,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0,0.0,2423.0
25,49,26,1,290,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0918884664131812,0.0915115178289681,2423.0
25,49,1001,3,17,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0053865652724968,0.0053644682865257,2423.0
25,49,1002,7,3,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0009505703422053,0.0009466708740927,2423.0
25,49,1003,4,2640,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.8365019011406845,0.8330703692016409,2423.0
25,49,1004,2,7,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0022179974651457,0.0022088987062164,2423.0
25,49,1005,13,0,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0,0.0,2423.0
25,49,1006,9,3,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0009505703422053,0.0009466708740927,2423.0
25,49,3001,5,3,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LABATECA,5592.0,3,17.0,3169,3156,0.0009505703422053,0.0009466708740927,2423.0
25,51,0,996,77,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0136888888888888,0.0135325131810193,4810.0
25,51,0,997,55,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,,0.0096660808435852,4810.0
25,51,0,998,10,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,,0.0017574692442882,4810.0
25,51,9,11,193,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0343111111111111,0.0339191564147627,4810.0
25,51,15,12,76,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0135111111111111,0.0133567662565905,4810.0
25,51,20,6,3,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0005333333333333,0.0005272407732864,4810.0
25,51,21,10,0,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0,0.0,4810.0
25,51,22,8,2,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0003555555555555,0.0003514938488576,4810.0
25,51,26,1,1232,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.2190222222222222,0.2165202108963093,4810.0
25,51,1001,3,219,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0389333333333333,0.0384885764499121,4810.0
25,51,1002,7,3,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0005333333333333,0.0005272407732864,4810.0
25,51,1003,4,3797,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.6750222222222222,0.667311072056239,4810.0
25,51,1004,2,10,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0017777777777777,0.0017574692442882,4810.0
25,51,1005,13,0,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0,0.0,4810.0
25,51,1006,9,2,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0003555555555555,0.0003514938488576,4810.0
25,51,3001,5,11,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LA ESPERANZA,10500.0,13,36.0,5690,5625,0.0019555555555555,0.001933216168717,4810.0
25,52,0,996,34,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,0.0114093959731543,0.0112956810631229,4115.0
25,52,0,997,18,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,,0.0059800664451827,4115.0
25,52,0,998,12,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,,0.0039867109634551,4115.0
25,52,9,11,90,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,0.0302013422818791,0.0299003322259136,4115.0
25,52,15,12,47,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,0.0157718120805369,0.0156146179401993,4115.0
25,52,20,6,5,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,0.0016778523489932,0.0016611295681063,4115.0
25,52,21,10,1,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,0.0003355704697986,0.0003322259136212,4115.0
25,52,22,8,3,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,0.0010067114093959,0.0009966777408637,4115.0
25,52,26,1,536,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,0.1798657718120805,0.1780730897009966,4115.0
25,52,1001,3,37,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,0.0124161073825503,0.0122923588039867,4115.0
25,52,1002,7,2,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,0.0006711409395973,0.0006644518272425,4115.0
25,52,1003,4,2204,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,0.7395973154362416,0.7322259136212624,4115.0
25,52,1004,2,9,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,NORTE DE SAN,LA PLAYA,7125.0,5,22.0,3010,2980,0.0030201342281879,0.0029900332225913,4115.0
