departamento,municipio,departamento_nombre,municipio_nombre,potencial,total_votos_mmv,votos_validos,voto_blanco,voto_nulo,no_marcados,abstencion_estimada,bolsa_indefinida,ganador,codigo_ganador,votos_ganador,pct_validos_ganador,segundo,codigo_segundo,votos_segundo,pct_validos_segundo,margen_votos,margen_pp,categoria_territorial
9,120,CALDAS,SAN JOSE,4960.0,2686,2642,42,29,15,2274.0,2360.0,ABELARDO DE LA ESPRIELLA,4,1075,0.406888720666162,IVAN CEPEDA,1.0,628.0,0.2376987130961393,447.0,0.1691900075700227,VENTAJA_DEFENDIBLE
9,124,CALDAS,SUPIA,24049.0,12893,12214,355,582,97,11156.0,12190.0,ABELARDO DE LA ESPRIELLA,4,5135,0.4204191910921893,IVAN CEPEDA,1.0,4159.0,0.3405108891436057,976.0,0.0799083019485835,RESERVA_DEFINIBLE
9,127,CALDAS,VICTORIA,8387.0,4637,4504,64,111,22,3750.0,3947.0,ABELARDO DE LA ESPRIELLA,4,2285,0.5073268206039077,IVAN CEPEDA,1.0,1155.0,0.2564387211367673,1130.0,0.2508880994671403,CONSOLIDADO
9,130,CALDAS,VILLAMARIA,48521.0,32571,31809,676,672,90,15950.0,17388.0,ABELARDO DE LA ESPRIELLA,4,13096,0.411707378414914,IVAN CEPEDA,1.0,10967.0,0.3447766355433996,2129.0,0.0669307428715143,RESERVA_DEFINIBLE
9,133,CALDAS,VITERBO,13569.0,7784,7639,120,116,29,5785.0,6050.0,ABELARDO DE LA ESPRIELLA,4,4100,0.5367194658986778,IVAN CEPEDA,1.0,1707.0,0.2234585678753763,2393.0,0.3132608980233015,CONSOLIDADO
11,1,CAUCA,POPAYAN,269520.0,187004,184022,3522,2626,356,82516.0,89020.0,IVAN CEPEDA,1,104468,0.5676929932290704,ABELARDO DE LA ESPRIELLA,4.0,49238.0,0.2675658345197856,55230.0,0.3001271587092847,CONSOLIDADO
11,4,CAUCA,ALMAGUER,12877.0,7677,7521,109,88,68,5200.0,5465.0,IVAN CEPEDA,1,6708,0.8919026725169525,ABELARDO DE LA ESPRIELLA,4.0,434.0,0.0577050924079244,6274.0,0.8341975801090281,CONSOLIDADO
11,5,CAUCA,ARGELIA,22907.0,16688,15791,762,786,111,6219.0,7878.0,IVAN CEPEDA,1,12563,0.7955797606231397,ABELARDO DE LA ESPRIELLA,4.0,1575.0,0.0997403584320182,10988.0,0.6958394021911215,CONSOLIDADO
11,6,CAUCA,BALBOA,17796.0,14522,13864,537,513,145,3274.0,4469.0,IVAN CEPEDA,1,10892,0.7856318522792844,ABELARDO DE LA ESPRIELLA,4.0,1470.0,0.1060300057703404,9422.0,0.679601846508944,CONSOLIDADO
11,7,CAUCA,BOLIVAR,29820.0,18423,17799,494,461,163,11397.0,12515.0,IVAN CEPEDA,1,14031,0.7883027136355975,ABELARDO DE LA ESPRIELLA,4.0,1848.0,0.1038260576436878,12183.0,0.6844766559919095,CONSOLIDADO
11,10,CAUCA,BUENOS AIRES,18493.0,12110,11033,575,833,244,6383.0,8035.0,IVAN CEPEDA,1,6162,0.5585062992839663,ABELARDO DE LA ESPRIELLA,4.0,2982.0,0.2702800688842563,3180.0,0.28822623039971,CONSOLIDADO
11,13,CAUCA,CAJIBIO,26783.0,15223,14475,575,509,239,11560.0,12883.0,IVAN CEPEDA,1,8348,0.5767184801381693,ABELARDO DE LA ESPRIELLA,4.0,3440.0,0.2376511226252159,4908.0,0.3390673575129533,CONSOLIDADO
11,16,CAUCA,CALDONO,26334.0,17512,17127,301,280,105,8822.0,9508.0,IVAN CEPEDA,1,13997,0.8172476207158288,ABELARDO DE LA ESPRIELLA,4.0,1831.0,0.1069072225141589,12166.0,0.7103403982016698,CONSOLIDADO
11,19,CAUCA,CALOTO,21544.0,15024,14717,260,259,48,6520.0,7087.0,IVAN CEPEDA,1,11285,0.7668002989739757,ABELARDO DE LA ESPRIELLA,4.0,2194.0,0.1490792960521845,9091.0,0.6177210029217912,CONSOLIDADO
11,22,CAUCA,CORINTO,19614.0,13201,12983,272,168,50,6413.0,6903.0,IVAN CEPEDA,1,10040,0.7733189555572672,ABELARDO DE LA ESPRIELLA,4.0,1927.0,0.1484248632827543,8113.0,0.6248940922745128,CONSOLIDADO
11,25,CAUCA,EL TAMBO,40574.0,29758,27492,1331,1717,549,10816.0,14413.0,IVAN CEPEDA,1,16637,0.6051578641059218,ABELARDO DE LA ESPRIELLA,4.0,5627.0,0.2046777244289248,11010.0,0.4004801396769969,CONSOLIDADO
11,27,CAUCA,FLORENCIA,5065.0,3435,3309,167,98,28,1630.0,1923.0,IVAN CEPEDA,1,1989,0.6010879419764279,ABELARDO DE LA ESPRIELLA,4.0,585.0,0.1767905711695376,1404.0,0.4242973708068903,CONSOLIDADO
11,28,CAUCA,GUAPI,19226.0,7481,7381,60,89,11,11745.0,11905.0,IVAN CEPEDA,1,6723,0.9108521880503996,ABELARDO DE LA ESPRIELLA,4.0,343.0,0.0464706679311746,6380.0,0.8643815201192251,CONSOLIDADO
11,29,CAUCA,GUACHENE,14749.0,10123,9841,207,235,47,4626.0,5115.0,IVAN CEPEDA,1,7861,0.798800934864343,ABELARDO DE LA ESPRIELLA,4.0,1082.0,0.1099481759983741,6779.0,0.6888527588659689,CONSOLIDADO
11,31,CAUCA,INZA,19391.0,11346,11172,163,108,66,8045.0,8382.0,IVAN CEPEDA,1,8483,0.7593089867525957,ABELARDO DE LA ESPRIELLA,4.0,1714.0,0.1534192624418188,6769.0,0.6058897243107769,CONSOLIDADO
11,34,CAUCA,JAMBALO,10320.0,8126,8010,64,64,52,2194.0,2374.0,IVAN CEPEDA,1,7658,0.9560549313358302,ABELARDO DE LA ESPRIELLA,4.0,190.0,0.0237203495630461,7468.0,0.932334581772784,CONSOLIDADO
11,37,CAUCA,LA SIERRA,9228.0,6119,5819,170,236,64,3109.0,3579.0,IVAN CEPEDA,1,3559,0.6116171163430143,ABELARDO DE LA ESPRIELLA,4.0,1436.0,0.2467777968723148,2123.0,0.3648393194706995,CONSOLIDADO
11,40,CAUCA,LA VEGA,14985.0,8657,8518,117,90,49,6328.0,6584.0,IVAN CEPEDA,1,6728,0.7898567738905846,ABELARDO DE LA ESPRIELLA,4.0,1046.0,0.1227987790561164,5682.0,0.6670579948344681,CONSOLIDADO
11,43,CAUCA,LOPEZ (MICAY),13722.0,4845,4775,70,43,27,8877.0,9017.0,IVAN CEPEDA,1,4297,0.8998952879581151,ABELARDO DE LA ESPRIELLA,4.0,254.0,0.0531937172774869,4043.0,0.8467015706806282,CONSOLIDADO
11,46,CAUCA,MERCADERES,13969.0,8381,8153,246,136,92,5588.0,6062.0,IVAN CEPEDA,1,6154,0.7548141788298786,ABELARDO DE LA ESPRIELLA,4.0,1206.0,0.1479210106709186,4948.0,0.6068931681589599,CONSOLIDADO
11,49,CAUCA,MIRANDA,22203.0,15067,14805,256,226,36,7136.0,7654.0,IVAN CEPEDA,1,11184,0.7554204660587639,ABELARDO DE LA ESPRIELLA,4.0,2523.0,0.1704154002026342,8661.0,0.5850050658561297,CONSOLIDADO
11,52,CAUCA,MORALES,23285.0,15015,14538,497,340,137,8270.0,9244.0,IVAN CEPEDA,1,9075,0.6242261659100289,ABELARDO DE LA ESPRIELLA,4.0,3359.0,0.231049662952263,5716.0,0.3931765029577658,CONSOLIDADO
11,53,CAUCA,PADILLA,7325.0,4246,4091,92,127,28,3079.0,3326.0,IVAN CEPEDA,1,3114,0.7611830848203374,ABELARDO DE LA ESPRIELLA,4.0,685.0,0.1674407235394769,2429.0,0.5937423612808604,CONSOLIDADO
11,55,CAUCA,PAEZ (BELALCAZAR),22832.0,13472,13241,184,170,61,9360.0,9775.0,IVAN CEPEDA,1,10815,0.816781209878408,ABELARDO DE LA ESPRIELLA,4.0,1527.0,0.1153236160410845,9288.0,0.7014575938373234,CONSOLIDADO
11,58,CAUCA,PATIA (EL BORDO),28400.0,20198,19132,789,821,245,8202.0,10057.0,IVAN CEPEDA,1,12952,0.6769809742839222,ABELARDO DE LA ESPRIELLA,4.0,3450.0,0.1803261551327618,9502.0,0.4966548191511604,CONSOLIDADO
11,60,CAUCA,PIAMONTE,6733.0,2848,2802,80,29,17,3885.0,4011.0,IVAN CEPEDA,1,1628,0.5810135617416131,ABELARDO DE LA ESPRIELLA,4.0,875.0,0.3122769450392577,753.0,0.2687366167023554,CONSOLIDADO
11,61,CAUCA,PIENDAMO,32375.0,19225,18644,536,480,101,13150.0,14267.0,IVAN CEPEDA,1,9752,0.5230637202317099,ABELARDO DE LA ESPRIELLA,4.0,5760.0,0.3089465779875563,3992.0,0.2141171422441535,CONSOLIDADO
11,64,CAUCA,PUERTO TEJADA,35830.0,21966,21576,358,326,64,13864.0,14612.0,IVAN CEPEDA,1,17750,0.8226733407489804,ABELARDO DE LA ESPRIELLA,4.0,2387.0,0.1106321839080459,15363.0,0.7120411568409344,CONSOLIDADO
11,67,CAUCA,PURACE (COCONUCO),10038.0,5963,5846,88,86,31,4075.0,4280.0,IVAN CEPEDA,1,4123,0.7052685596989394,ABELARDO DE LA ESPRIELLA,4.0,1212.0,0.2073212452959288,2911.0,0.4979473144030105,CONSOLIDADO
11,70,CAUCA,ROSAS,8785.0,5590,5375,133,159,56,3195.0,3543.0,IVAN CEPEDA,1,3203,0.595906976744186,ABELARDO DE LA ESPRIELLA,4.0,1369.0,0.2546976744186046,1834.0,0.3412093023255814,CONSOLIDADO
11,73,CAUCA,SAN SEBASTIAN,7048.0,3983,3897,70,43,43,3065.0,3221.0,IVAN CEPEDA,1,2970,0.7621247113163973,ABELARDO DE LA ESPRIELLA,4.0,542.0,0.1390813446240698,2428.0,0.6230433666923274,CONSOLIDADO
11,76,CAUCA,SANTANDER DE QUILICHAO,87246.0,57034,55584,1328,1249,201,30212.0,32990.0,IVAN CEPEDA,1,36828,0.6625647668393783,ABELARDO DE LA ESPRIELLA,4.0,12819.0,0.230623920552677,24009.0,0.4319408462867012,CONSOLIDADO
11,79,CAUCA,SANTA ROSA,4121.0,2140,2113,21,19,8,1981.0,2029.0,IVAN CEPEDA,1,1471,0.6961665877898722,ABELARDO DE LA ESPRIELLA,4.0,478.0,0.2262186464742072,993.0,0.4699479413156648,CONSOLIDADO
11,82,CAUCA,SILVIA,24598.0,13828,13219,362,503,106,10770.0,11741.0,IVAN CEPEDA,1,9739,0.7367425675164536,ABELARDO DE LA ESPRIELLA,4.0,2033.0,0.1537937816778878,7706.0,0.5829487858385658,CONSOLIDADO
11,85,CAUCA,SOTARA (PAISPAMBA),7670.0,4807,4692,107,86,29,2863.0,3085.0,IVAN CEPEDA,1,3136,0.6683716965046889,ABELARDO DE LA ESPRIELLA,4.0,891.0,0.1898976982097186,2245.0,0.4784739982949701,CONSOLIDADO
11,86,CAUCA,SUCRE,5914.0,4001,3884,96,68,49,1913.0,2126.0,IVAN CEPEDA,1,3332,0.8578784757981462,ABELARDO DE LA ESPRIELLA,4.0,251.0,0.0646240988671472,3081.0,0.793254376930999,CONSOLIDADO
11,87,CAUCA,SUAREZ,19081.0,11371,10588,468,668,115,7710.0,8961.0,IVAN CEPEDA,1,6341,0.5988855307895731,ABELARDO DE LA ESPRIELLA,4.0,2638.0,0.2491499811106913,3703.0,0.3497355496788817,CONSOLIDADO
11,88,CAUCA,TIMBIO,28850.0,19192,18702,456,412,78,9658.0,10604.0,IVAN CEPEDA,1,10696,0.5719174419848144,ABELARDO DE LA ESPRIELLA,4.0,5200.0,0.2780451288632232,5496.0,0.2938723131215912,CONSOLIDADO
11,91,CAUCA,TIMBIQUI,15903.0,7059,7025,28,27,7,8844.0,8906.0,IVAN CEPEDA,1,6622,0.9426334519572954,ABELARDO DE LA ESPRIELLA,4.0,243.0,0.0345907473309608,6379.0,0.9080427046263344,CONSOLIDADO
11,94,CAUCA,TORIBIO,21550.0,15768,15554,178,141,73,5782.0,6174.0,IVAN CEPEDA,1,14215,0.913912819853414,ABELARDO DE LA ESPRIELLA,4.0,759.0,0.0487977369165487,13456.0,0.8651150829368651,CONSOLIDADO
11,97,CAUCA,TOTORO,13402.0,8188,8069,150,85,34,5214.0,5483.0,IVAN CEPEDA,1,6753,0.8369066798859834,ABELARDO DE LA ESPRIELLA,4.0,813.0,0.1007559796753005,5940.0,0.7361507002106829,CONSOLIDADO
11,98,CAUCA,VILLA RICA,15869.0,10213,10024,154,164,25,5656.0,5999.0,IVAN CEPEDA,1,8512,0.8491620111731844,ABELARDO DE LA ESPRIELLA,4.0,939.0,0.0936751795690343,7573.0,0.7554868316041501,CONSOLIDADO
12,1,CESAR,VALLEDUPAR,348470.0,190265,188358,3033,1686,221,158205.0,163145.0,IVAN CEPEDA,1,89773,0.4766083734165791,ABELARDO DE LA ESPRIELLA,4.0,84650.0,0.4494101657482029,5123.0,0.0271982076683761,BISAGRA
12,75,CESAR,AGUACHICA,77716.0,46530,45830,732,621,79,31186.0,32618.0,ABELARDO DE LA ESPRIELLA,4,27327,0.5962688195505128,IVAN CEPEDA,1.0,14388.0,0.3139428322059786,12939.0,0.2823259873445342,CONSOLIDADO
12,150,CESAR,AGUSTIN CODAZZI,54027.0,25399,25097,304,241,61,28628.0,29234.0,IVAN CEPEDA,1,13803,0.549986054110053,ABELARDO DE LA ESPRIELLA,4.0,9641.0,0.3841494999402319,4162.0,0.165836554169821,VENTAJA_DEFENDIBLE
12,170,CESAR,ASTREA,17193.0,8807,8743,58,46,18,8386.0,8508.0,ABELARDO DE LA ESPRIELLA,4,4758,0.5442067940066339,IVAN CEPEDA,1.0,3664.0,0.419078119638568,1094.0,0.1251286743680658,VENTAJA_DEFENDIBLE
12,180,CESAR,BECERRIL,20407.0,9240,9147,149,80,13,11167.0,11409.0,IVAN CEPEDA,1,5299,0.5793156226085056,ABELARDO DE LA ESPRIELLA,4.0,3328.0,0.3638351372034547,1971.0,0.2154804854050508,CONSOLIDADO
12,200,CESAR,BOSCONIA,33616.0,16550,16232,196,146,172,17066.0,17580.0,IVAN CEPEDA,1,9008,0.5549531789058649,ABELARDO DE LA ESPRIELLA,4.0,6307.0,0.3885534746180384,2701.0,0.1663997042878264,VENTAJA_DEFENDIBLE
12,225,CESAR,CURUMANI,31317.0,15623,15356,275,231,36,15694.0,16236.0,IVAN CEPEDA,1,7793,0.5074889294087002,ABELARDO DE LA ESPRIELLA,4.0,6565.0,0.4275201875488408,1228.0,0.0799687418598593,RESERVA_DEFINIBLE
12,300,CESAR,CHIMICHAGUA,26186.0,11756,11657,76,69,30,14430.0,14605.0,ABELARDO DE LA ESPRIELLA,4,6143,0.5269794972977611,IVAN CEPEDA,1.0,4827.0,0.4140859569357467,1316.0,0.1128935403620143,VENTAJA_DEFENDIBLE
12,375,CESAR,CHIRIGUANA,25033.0,11513,11396,136,95,22,13520.0,13773.0,IVAN CEPEDA,1,6579,0.5773078273078273,ABELARDO DE LA ESPRIELLA,4.0,4190.0,0.3676728676728676,2389.0,0.2096349596349596,CONSOLIDADO
12,410,CESAR,EL COPEY,26182.0,12292,12154,176,90,48,13890.0,14204.0,IVAN CEPEDA,1,7212,0.593384893862103,ABELARDO DE LA ESPRIELLA,4.0,4103.0,0.3375843343755142,3109.0,0.2558005594865888,CONSOLIDADO
12,415,CESAR,EL PASO,29903.0,16240,16047,223,156,37,13663.0,14079.0,IVAN CEPEDA,1,10256,0.6391225774288029,ABELARDO DE LA ESPRIELLA,4.0,4907.0,0.3057892440954695,5349.0,0.3333333333333333,CONSOLIDADO
12,450,CESAR,GAMARRA,11520.0,6283,6245,80,21,17,5237.0,5355.0,ABELARDO DE LA ESPRIELLA,4,3580,0.5732586068855084,IVAN CEPEDA,1.0,2163.0,0.3463570856685348,1417.0,0.2269015212169736,CONSOLIDADO
12,525,CESAR,GONZALEZ,5060.0,2445,2421,52,23,1,2615.0,2691.0,ABELARDO DE LA ESPRIELLA,4,1539,0.6356877323420075,IVAN CEPEDA,1.0,624.0,0.2577447335811648,915.0,0.3779429987608427,CONSOLIDADO
12,600,CESAR,LA GLORIA,11948.0,7003,6929,85,58,16,4945.0,5104.0,ABELARDO DE LA ESPRIELLA,4,3945,0.5693462260066388,IVAN CEPEDA,1.0,2684.0,0.387357483042286,1261.0,0.1819887429643527,VENTAJA_DEFENDIBLE
12,608,CESAR,LA JAGUA DE IBIRICO,32766.0,16783,16517,292,233,33,15983.0,16541.0,IVAN CEPEDA,1,9472,0.5734697584307078,ABELARDO DE LA ESPRIELLA,4.0,5998.0,0.3631410062359992,3474.0,0.2103287521947085,CONSOLIDADO
12,625,CESAR,MANAURE BALCON DEL CESAR (MANA,9290.0,5184,5121,47,48,15,4106.0,4216.0,IVAN CEPEDA,1,2434,0.4752977933997266,ABELARDO DE LA ESPRIELLA,4.0,2382.0,0.4651435266549502,52.0,0.0101542667447764,BISAGRA
12,650,CESAR,PAILITAS,16717.0,8484,8377,98,83,24,8233.0,8438.0,ABELARDO DE LA ESPRIELLA,4,4467,0.5332457920496598,IVAN CEPEDA,1.0,3360.0,0.4010982451951773,1107.0,0.1321475468544825,VENTAJA_DEFENDIBLE
12,700,CESAR,PELAYA,17485.0,9117,8987,138,92,38,8368.0,8636.0,ABELARDO DE LA ESPRIELLA,4,5447,0.6060976966729721,IVAN CEPEDA,1.0,2986.0,0.332257705574719,2461.0,0.273839991098253,CONSOLIDADO
12,720,CESAR,PUEBLO BELLO,23911.0,10358,10224,125,75,59,13553.0,13812.0,IVAN CEPEDA,1,5910,0.5780516431924883,ABELARDO DE LA ESPRIELLA,4.0,3802.0,0.3718701095461659,2108.0,0.2061815336463223,CONSOLIDADO
12,750,CESAR,RIO DE ORO,17091.0,9333,9220,141,88,25,7758.0,8012.0,ABELARDO DE LA ESPRIELLA,4,5598,0.6071583514099783,IVAN CEPEDA,1.0,2560.0,0.2776572668112798,3038.0,0.3295010845986985,CONSOLIDADO
12,800,CESAR,SAN ALBERTO,20555.0,11688,11519,145,150,19,8867.0,9181.0,ABELARDO DE LA ESPRIELLA,4,5419,0.4704401423734699,IVAN CEPEDA,1.0,4921.0,0.4272072228492056,498.0,0.0432329195242642,BISAGRA
12,825,CESAR,LA PAZ,23752.0,11202,11105,135,76,21,12550.0,12782.0,ABELARDO DE LA ESPRIELLA,4,6501,0.585411976587123,IVAN CEPEDA,1.0,3932.0,0.3540747411076091,2569.0,0.2313372354795138,CONSOLIDADO
12,850,CESAR,SAN DIEGO,17710.0,8918,8841,139,58,19,8792.0,9008.0,ABELARDO DE LA ESPRIELLA,4,4457,0.5041284922520077,IVAN CEPEDA,1.0,3854.0,0.4359235380613053,603.0,0.0682049541907024,RESERVA_DEFINIBLE
12,875,CESAR,SAN MARTIN,19834.0,12423,12196,225,187,40,7411.0,7863.0,ABELARDO DE LA ESPRIELLA,4,6540,0.5362413906198754,IVAN CEPEDA,1.0,4333.0,0.3552804198097737,2207.0,0.1809609708101017,VENTAJA_DEFENDIBLE
12,900,CESAR,TAMALAMEQUE,11450.0,5165,5137,45,26,2,6285.0,6358.0,IVAN CEPEDA,1,2622,0.5104146388942963,ABELARDO DE LA ESPRIELLA,4.0,2246.0,0.4372201674128869,376.0,0.0731944714814094,RESERVA_DEFINIBLE
13,1,CORDOBA,MONTERIA,374004.0,208585,207008,3075,1263,314,165419.0,170071.0,IVAN CEPEDA,1,104497,0.504796916061215,ABELARDO DE LA ESPRIELLA,4.0,87885.0,0.4245488097078373,16612.0,0.0802481063533776,RESERVA_DEFINIBLE
13,4,CORDOBA,AYAPEL,36724.0,14456,14331,195,80,45,22268.0,22588.0,ABELARDO DE LA ESPRIELLA,4,6836,0.4770078850045356,IVAN CEPEDA,1.0,6663.0,0.4649361523969018,173.0,0.0120717326076337,BISAGRA
13,7,CORDOBA,BUENAVISTA,19373.0,9116,9028,117,47,41,10257.0,10462.0,IVAN CEPEDA,1,6031,0.6680327868852459,ABELARDO DE LA ESPRIELLA,4.0,2602.0,0.2882144439521488,3429.0,0.3798183429330971,CONSOLIDADO
13,9,CORDOBA,CANALETE,18464.0,8167,8104,68,33,30,10297.0,10428.0,IVAN CEPEDA,1,4934,0.6088351431391905,ABELARDO DE LA ESPRIELLA,4.0,2822.0,0.3482230997038499,2112.0,0.2606120434353405,CONSOLIDADO
13,10,CORDOBA,CERETE,79044.0,44885,44476,689,320,89,34159.0,35257.0,IVAN CEPEDA,1,26771,0.6019201367029409,ABELARDO DE LA ESPRIELLA,4.0,14984.0,0.3369008004316935,11787.0,0.2650193362712473,CONSOLIDADO
13,13,CORDOBA,CIENAGA DE ORO,48770.0,26593,26400,277,119,74,22177.0,22647.0,IVAN CEPEDA,1,18890,0.7155303030303031,ABELARDO DE LA ESPRIELLA,4.0,6537.0,0.2476136363636363,12353.0,0.4679166666666667,CONSOLIDADO
13,14,CORDOBA,COTORRA (BONGO),16866.0,9024,8968,96,36,20,7842.0,7994.0,IVAN CEPEDA,1,5000,0.5575379125780553,ABELARDO DE LA ESPRIELLA,4.0,3216.0,0.3586083853702052,1784.0,0.1989295272078501,VENTAJA_DEFENDIBLE
13,16,CORDOBA,CHIMA,13673.0,7125,7090,50,24,11,6548.0,6633.0,IVAN CEPEDA,1,3737,0.527080394922426,ABELARDO DE LA ESPRIELLA,4.0,2923.0,0.4122708039492243,814.0,0.1148095909732017,VENTAJA_DEFENDIBLE
13,19,CORDOBA,CHINU,40358.0,23972,23683,366,143,146,16386.0,17041.0,ABELARDO DE LA ESPRIELLA,4,11401,0.4814001604526453,IVAN CEPEDA,1.0,9086.0,0.3836507199256851,2315.0,0.0977494405269602,RESERVA_DEFINIBLE
13,20,CORDOBA,LA APARTADA (FRONTERA),13069.0,6097,6040,89,31,26,6972.0,7118.0,IVAN CEPEDA,1,4263,0.705794701986755,ABELARDO DE LA ESPRIELLA,4.0,1489.0,0.246523178807947,2774.0,0.4592715231788079,CONSOLIDADO
13,22,CORDOBA,LORICA,93485.0,45014,44707,554,228,79,48471.0,49332.0,IVAN CEPEDA,1,26216,0.586395866419129,ABELARDO DE LA ESPRIELLA,4.0,15938.0,0.3564989822622855,10278.0,0.2298968841568434,CONSOLIDADO
13,23,CORDOBA,LOS CORDOBAS,17303.0,7656,7594,107,30,32,9647.0,9816.0,IVAN CEPEDA,1,3699,0.4870950750592573,ABELARDO DE LA ESPRIELLA,4.0,3416.0,0.4498288122201738,283.0,0.0372662628390834,BISAGRA
13,24,CORDOBA,MOMIL,15043.0,7830,7768,111,37,25,7213.0,7386.0,IVAN CEPEDA,1,3785,0.4872554067971164,ABELARDO DE LA ESPRIELLA,4.0,3466.0,0.4461894953656025,319.0,0.0410659114315138,BISAGRA
13,25,CORDOBA,MONTELIBANO,63005.0,32050,31776,522,217,57,30955.0,31751.0,IVAN CEPEDA,1,22618,0.7117950654582075,ABELARDO DE LA ESPRIELLA,4.0,7546.0,0.2374748237663645,15072.0,0.4743202416918429,CONSOLIDADO
13,27,CORDOBA,MOÑITOS,22405.0,10419,10359,90,35,25,11986.0,12136.0,IVAN CEPEDA,1,5012,0.483830485568105,ABELARDO DE LA ESPRIELLA,4.0,4846.0,0.4678057727579882,166.0,0.0160247128101168,BISAGRA
13,28,CORDOBA,PLANETA RICA,57122.0,27361,26892,373,186,283,29761.0,30603.0,IVAN CEPEDA,1,14570,0.5417968168972185,ABELARDO DE LA ESPRIELLA,4.0,10808.0,0.4019039119440726,3762.0,0.1398929049531458,VENTAJA_DEFENDIBLE
13,31,CORDOBA,PUEBLO NUEVO,27803.0,14347,14254,175,56,37,13456.0,13724.0,ABELARDO DE LA ESPRIELLA,4,6801,0.4771292268836817,IVAN CEPEDA,1.0,6783.0,0.4758664234600814,18.0,0.0012628034236003,BISAGRA
13,32,CORDOBA,PUERTO LIBERTADOR,32704.0,15195,15047,281,100,48,17509.0,17938.0,IVAN CEPEDA,1,10511,0.6985445603774839,ABELARDO DE LA ESPRIELLA,4.0,3746.0,0.2489532797235329,6765.0,0.449591280653951,CONSOLIDADO
13,33,CORDOBA,PUERTO ESCONDIDO,20318.0,9013,8954,82,27,32,11305.0,11446.0,IVAN CEPEDA,1,4265,0.4763234308688854,ABELARDO DE LA ESPRIELLA,4.0,4129.0,0.4611346884074156,136.0,0.0151887424614697,BISAGRA
13,34,CORDOBA,PURISIMA,14689.0,7068,6977,85,44,47,7621.0,7797.0,ABELARDO DE LA ESPRIELLA,4,3679,0.5273039988533754,IVAN CEPEDA,1.0,2881.0,0.4129281926329368,798.0,0.1143758062204386,VENTAJA_DEFENDIBLE
13,37,CORDOBA,SAHAGUN,85106.0,45411,45057,530,266,88,39695.0,40579.0,IVAN CEPEDA,1,25022,0.5553410124952838,ABELARDO DE LA ESPRIELLA,4.0,17443.0,0.3871318552056284,7579.0,0.1682091572896553,VENTAJA_DEFENDIBLE
13,40,CORDOBA,SAN ANDRES DE SOTAVENTO,32490.0,17066,16905,164,91,70,15424.0,15749.0,IVAN CEPEDA,1,10960,0.6483288967761017,ABELARDO DE LA ESPRIELLA,4.0,4800.0,0.2839396628216504,6160.0,0.3643892339544513,CONSOLIDADO
13,43,CORDOBA,SAN ANTERO,24949.0,12498,12275,165,191,32,12451.0,12839.0,IVAN CEPEDA,1,6315,0.5144602851323828,ABELARDO DE LA ESPRIELLA,4.0,5100.0,0.4154786150712831,1215.0,0.0989816700610997,RESERVA_DEFINIBLE
13,46,CORDOBA,SAN BERNARDO DEL VIENTO,28983.0,12831,12747,152,46,38,16152.0,16388.0,IVAN CEPEDA,1,8369,0.6565466384247274,ABELARDO DE LA ESPRIELLA,4.0,3764.0,0.2952851651368949,4605.0,0.3612614732878324,CONSOLIDADO
13,49,CORDOBA,SAN CARLOS,21940.0,9470,9399,118,44,27,12470.0,12659.0,IVAN CEPEDA,1,4560,0.4851579955314395,ABELARDO DE LA ESPRIELLA,4.0,4098.0,0.4360038301947015,462.0,0.0491541653367379,BISAGRA
13,52,CORDOBA,SAN JOSE DE URE,8719.0,4191,4165,59,17,9,4528.0,4613.0,IVAN CEPEDA,1,3228,0.7750300120048019,ABELARDO DE LA ESPRIELLA,4.0,740.0,0.1776710684273709,2488.0,0.5973589435774309,CONSOLIDADO
13,55,CORDOBA,SAN PELAYO,38845.0,20706,20610,225,65,31,18139.0,18460.0,IVAN CEPEDA,1,11037,0.5355167394468705,ABELARDO DE LA ESPRIELLA,4.0,8642.0,0.4193110140708393,2395.0,0.1162057253760311,VENTAJA_DEFENDIBLE
13,58,CORDOBA,TIERRALTA,72667.0,28743,28420,455,236,87,43924.0,44702.0,IVAN CEPEDA,1,17296,0.608585503166784,ABELARDO DE LA ESPRIELLA,4.0,9331.0,0.3283251231527093,7965.0,0.2802603800140746,CONSOLIDADO
13,60,CORDOBA,TUCHIN,28195.0,14066,13883,150,89,94,14129.0,14462.0,IVAN CEPEDA,1,8706,0.6270978895051502,ABELARDO DE LA ESPRIELLA,4.0,4055.0,0.292083843549665,4651.0,0.3350140459554852,CONSOLIDADO
13,61,CORDOBA,VALENCIA,28857.0,12616,12515,185,67,34,16241.0,16527.0,IVAN CEPEDA,1,6175,0.4934079105073911,ABELARDO DE LA ESPRIELLA,4.0,5561.0,0.4443467838593687,614.0,0.0490611266480223,BISAGRA
15,4,CUNDINAMARCA,AGUA DE DIOS,9859.0,5940,5847,97,82,11,3919.0,4109.0,ABELARDO DE LA ESPRIELLA,4,2712,0.4638276038994356,IVAN CEPEDA,1.0,2401.0,0.4106379339832393,311.0,0.0531896699161963,RESERVA_DEFINIBLE
15,7,CUNDINAMARCA,ALBAN,5545.0,3421,3376,63,41,4,2124.0,2232.0,ABELARDO DE LA ESPRIELLA,4,1883,0.557760663507109,IVAN CEPEDA,1.0,868.0,0.2571090047393365,1015.0,0.3006516587677724,CONSOLIDADO
