territorio,indicador,periodo_fecha,periodo_label,tipo_eleccion,anio,valor,fuente,orden
ANTIOQUIA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1558391,Histórico 2006-2026,2
ANTIOQUIA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1519061,Histórico 2006-2026,2
ANTIOQUIA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,39330,Histórico 2006-2026,2
ANTIOQUIA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,21793,Histórico 2006-2026,2
ANTIOQUIA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,6974,Histórico 2006-2026,2
ARAUCA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,123754,Histórico 2006-2026,2
ARAUCA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,47421,Histórico 2006-2026,2
ARAUCA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,46492,Histórico 2006-2026,2
ARAUCA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,45585,Histórico 2006-2026,2
ARAUCA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,907,Histórico 2006-2026,2
ARAUCA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,533,Histórico 2006-2026,2
ARAUCA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,396,Histórico 2006-2026,2
ATLANTICO,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1430710,Histórico 2006-2026,2
ATLANTICO,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,445404,Histórico 2006-2026,2
ATLANTICO,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,440907,Histórico 2006-2026,2
ATLANTICO,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,436706,Histórico 2006-2026,2
ATLANTICO,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4201,Histórico 2006-2026,2
ATLANTICO,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,3728,Histórico 2006-2026,2
ATLANTICO,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,769,Histórico 2006-2026,2
BOGOTA D.C.,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4230018,Histórico 2006-2026,2
BOGOTA D.C.,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2201713,Histórico 2006-2026,2
BOGOTA D.C.,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2180824,Histórico 2006-2026,2
BOGOTA D.C.,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2138540,Histórico 2006-2026,2
BOGOTA D.C.,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,42284,Histórico 2006-2026,2
BOGOTA D.C.,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,18197,Histórico 2006-2026,2
BOGOTA D.C.,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2692,Histórico 2006-2026,2
BOLIVAR,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1157090,Histórico 2006-2026,2
BOLIVAR,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,372713,Histórico 2006-2026,2
BOLIVAR,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,368905,Histórico 2006-2026,2
BOLIVAR,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,365142,Histórico 2006-2026,2
BOLIVAR,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,3763,Histórico 2006-2026,2
BOLIVAR,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2829,Histórico 2006-2026,2
BOLIVAR,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,979,Histórico 2006-2026,2
BOYACA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,789388,Histórico 2006-2026,2
BOYACA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,434621,Histórico 2006-2026,2
BOYACA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,426159,Histórico 2006-2026,2
BOYACA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,418300,Histórico 2006-2026,2
BOYACA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,7859,Histórico 2006-2026,2
BOYACA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,5967,Histórico 2006-2026,2
BOYACA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2495,Histórico 2006-2026,2
CALDAS,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,698913,Histórico 2006-2026,2
CALDAS,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,364337,Histórico 2006-2026,2
CALDAS,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,355082,Histórico 2006-2026,2
CALDAS,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,346204,Histórico 2006-2026,2
CALDAS,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,8878,Histórico 2006-2026,2
CALDAS,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,7168,Histórico 2006-2026,2
CALDAS,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2087,Histórico 2006-2026,2
CAQUETA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,223690,Histórico 2006-2026,2
CAQUETA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,70029,Histórico 2006-2026,2
CAQUETA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,68765,Histórico 2006-2026,2
CAQUETA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,67028,Histórico 2006-2026,2
CAQUETA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1737,Histórico 2006-2026,2
CAQUETA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,743,Histórico 2006-2026,2
CAQUETA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,521,Histórico 2006-2026,2
CASANARE,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,165553,Histórico 2006-2026,2
CASANARE,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,97834,Histórico 2006-2026,2
CASANARE,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,96000,Histórico 2006-2026,2
CASANARE,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,94284,Histórico 2006-2026,2
CASANARE,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1716,Histórico 2006-2026,2
CASANARE,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,919,Histórico 2006-2026,2
CASANARE,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,915,Histórico 2006-2026,2
CAUCA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,716126,Histórico 2006-2026,2
CAUCA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,306817,Histórico 2006-2026,2
CAUCA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,299708,Histórico 2006-2026,2
CAUCA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,292952,Histórico 2006-2026,2
CAUCA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,6756,Histórico 2006-2026,2
CAUCA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4675,Histórico 2006-2026,2
CAUCA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2434,Histórico 2006-2026,2
CESAR,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,536470,Histórico 2006-2026,2
CESAR,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,225244,Histórico 2006-2026,2
CESAR,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,222282,Histórico 2006-2026,2
CESAR,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,219649,Histórico 2006-2026,2
CESAR,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2633,Histórico 2006-2026,2
CESAR,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1964,Histórico 2006-2026,2
CESAR,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,998,Histórico 2006-2026,2
CHOCO,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,215726,Histórico 2006-2026,2
CHOCO,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,73626,Histórico 2006-2026,2
CHOCO,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,71353,Histórico 2006-2026,2
CHOCO,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,69862,Histórico 2006-2026,2
CHOCO,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1491,Histórico 2006-2026,2
CHOCO,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1516,Histórico 2006-2026,2
CHOCO,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,757,Histórico 2006-2026,2
CONSULADOS,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,275112,Histórico 2006-2026,2
CONSULADOS,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,121155,Histórico 2006-2026,2
CONSULADOS,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,120540,Histórico 2006-2026,2
CONSULADOS,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,119693,Histórico 2006-2026,2
CONSULADOS,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,847,Histórico 2006-2026,2
CONSULADOS,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,447,Histórico 2006-2026,2
CONSULADOS,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,168,Histórico 2006-2026,2
CORDOBA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,911597,Histórico 2006-2026,2
CORDOBA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,383614,Histórico 2006-2026,2
CORDOBA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,379025,Histórico 2006-2026,2
CORDOBA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,376112,Histórico 2006-2026,2
CORDOBA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2913,Histórico 2006-2026,2
CORDOBA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2759,Histórico 2006-2026,2
CORDOBA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1830,Histórico 2006-2026,2
CUNDINAMARCA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1316506,Histórico 2006-2026,2
CUNDINAMARCA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,739979,Histórico 2006-2026,2
CUNDINAMARCA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,728445,Histórico 2006-2026,2
CUNDINAMARCA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,715092,Histórico 2006-2026,2
CUNDINAMARCA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,13353,Histórico 2006-2026,2
CUNDINAMARCA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,9200,Histórico 2006-2026,2
CUNDINAMARCA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2334,Histórico 2006-2026,2
GUAINIA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,16144,Histórico 2006-2026,2
GUAINIA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4455,Histórico 2006-2026,2
GUAINIA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4398,Histórico 2006-2026,2
GUAINIA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4302,Histórico 2006-2026,2
GUAINIA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,96,Histórico 2006-2026,2
GUAINIA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,37,Histórico 2006-2026,2
GUAINIA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,20,Histórico 2006-2026,2
GUAVIARE,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,44791,Histórico 2006-2026,2
GUAVIARE,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,13830,Histórico 2006-2026,2
GUAVIARE,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,13442,Histórico 2006-2026,2
GUAVIARE,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,12888,Histórico 2006-2026,2
GUAVIARE,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,554,Histórico 2006-2026,2
GUAVIARE,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,250,Histórico 2006-2026,2
GUAVIARE,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,138,Histórico 2006-2026,2
HUILA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,594354,Histórico 2006-2026,2
HUILA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,281954,Histórico 2006-2026,2
HUILA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,278230,Histórico 2006-2026,2
HUILA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,273355,Histórico 2006-2026,2
HUILA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4875,Histórico 2006-2026,2
HUILA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2548,Histórico 2006-2026,2
HUILA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1176,Histórico 2006-2026,2
LA GUAJIRA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,376726,Histórico 2006-2026,2
LA GUAJIRA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,108100,Histórico 2006-2026,2
LA GUAJIRA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,106825,Histórico 2006-2026,2
LA GUAJIRA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,105898,Histórico 2006-2026,2
LA GUAJIRA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,927,Histórico 2006-2026,2
LA GUAJIRA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,983,Histórico 2006-2026,2
LA GUAJIRA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,292,Histórico 2006-2026,2
MAGDALENA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,687850,Histórico 2006-2026,2
MAGDALENA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,248646,Histórico 2006-2026,2
MAGDALENA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,245835,Histórico 2006-2026,2
MAGDALENA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,243334,Histórico 2006-2026,2
MAGDALENA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2501,Histórico 2006-2026,2
MAGDALENA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2151,Histórico 2006-2026,2
MAGDALENA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,660,Histórico 2006-2026,2
META,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,452328,Histórico 2006-2026,2
META,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,221582,Histórico 2006-2026,2
META,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,218698,Histórico 2006-2026,2
META,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,215123,Histórico 2006-2026,2
META,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,3575,Histórico 2006-2026,2
META,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2051,Histórico 2006-2026,2
META,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,833,Histórico 2006-2026,2
NARIÑO,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,865651,Histórico 2006-2026,2
NARIÑO,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,362564,Histórico 2006-2026,2
NARIÑO,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,356143,Histórico 2006-2026,2
NARIÑO,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,348921,Histórico 2006-2026,2
NARIÑO,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,7222,Histórico 2006-2026,2
NARIÑO,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4136,Histórico 2006-2026,2
NARIÑO,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2285,Histórico 2006-2026,2
NORTE DE SAN,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,856688,Histórico 2006-2026,2
NORTE DE SAN,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,361760,Histórico 2006-2026,2
NORTE DE SAN,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,355246,Histórico 2006-2026,2
NORTE DE SAN,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,347829,Histórico 2006-2026,2
NORTE DE SAN,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,7417,Histórico 2006-2026,2
NORTE DE SAN,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4801,Histórico 2006-2026,2
NORTE DE SAN,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1713,Histórico 2006-2026,2
PUTUMAYO,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,155717,Histórico 2006-2026,2
PUTUMAYO,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,56120,Histórico 2006-2026,2
PUTUMAYO,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,55148,Histórico 2006-2026,2
PUTUMAYO,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,53925,Histórico 2006-2026,2
PUTUMAYO,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1223,Histórico 2006-2026,2
PUTUMAYO,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,558,Histórico 2006-2026,2
PUTUMAYO,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,414,Histórico 2006-2026,2
QUINDIO,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,377401,Histórico 2006-2026,2
QUINDIO,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,195983,Histórico 2006-2026,2
QUINDIO,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,191751,Histórico 2006-2026,2
QUINDIO,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,186898,Histórico 2006-2026,2
QUINDIO,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4853,Histórico 2006-2026,2
QUINDIO,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,3005,Histórico 2006-2026,2
QUINDIO,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1227,Histórico 2006-2026,2
RISARALDA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,605077,Histórico 2006-2026,2
RISARALDA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,296272,Histórico 2006-2026,2
RISARALDA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,290196,Histórico 2006-2026,2
RISARALDA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,283649,Histórico 2006-2026,2
RISARALDA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,6547,Histórico 2006-2026,2
RISARALDA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4569,Histórico 2006-2026,2
RISARALDA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1507,Histórico 2006-2026,2
SAN ANDRES,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,40492,Histórico 2006-2026,2
SAN ANDRES,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,11879,Histórico 2006-2026,2
SAN ANDRES,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,11804,Histórico 2006-2026,2
SAN ANDRES,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,11638,Histórico 2006-2026,2
SAN ANDRES,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,166,Histórico 2006-2026,2
SAN ANDRES,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,41,Histórico 2006-2026,2
SAN ANDRES,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,34,Histórico 2006-2026,2
SANTANDER,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1304184,Histórico 2006-2026,2
SANTANDER,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,670390,Histórico 2006-2026,2
SANTANDER,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,661341,Histórico 2006-2026,2
SANTANDER,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,649244,Histórico 2006-2026,2
SANTANDER,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,12097,Histórico 2006-2026,2
SANTANDER,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,6436,Histórico 2006-2026,2
SANTANDER,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2613,Histórico 2006-2026,2
SUCRE,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,511748,Histórico 2006-2026,2
SUCRE,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,223133,Histórico 2006-2026,2
SUCRE,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,220376,Histórico 2006-2026,2
SUCRE,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,218597,Histórico 2006-2026,2
SUCRE,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1779,Histórico 2006-2026,2
SUCRE,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2176,Histórico 2006-2026,2
SUCRE,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,581,Histórico 2006-2026,2
TOLIMA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,863416,Histórico 2006-2026,2
TOLIMA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,395200,Histórico 2006-2026,2
TOLIMA,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,388573,Histórico 2006-2026,2
TOLIMA,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,380293,Histórico 2006-2026,2
TOLIMA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,8280,Histórico 2006-2026,2
TOLIMA,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,4615,Histórico 2006-2026,2
TOLIMA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2012,Histórico 2006-2026,2
VALLE,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2711398,Histórico 2006-2026,2
VALLE,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1094914,Histórico 2006-2026,2
VALLE,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1080631,Histórico 2006-2026,2
VALLE,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,1055437,Histórico 2006-2026,2
VALLE,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,25194,Histórico 2006-2026,2
VALLE,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,11341,Histórico 2006-2026,2
VALLE,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,2942,Histórico 2006-2026,2
VAUPES,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,15267,Histórico 2006-2026,2
VAUPES,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,3880,Histórico 2006-2026,2
VAUPES,Votos válidos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,3829,Histórico 2006-2026,2
VAUPES,Votos por candidatos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,3794,Histórico 2006-2026,2
VAUPES,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,35,Histórico 2006-2026,2
VAUPES,Votos nulos,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,27,Histórico 2006-2026,2
VAUPES,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,24,Histórico 2006-2026,2
VICHADA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,30437,Histórico 2006-2026,2
